Time	MU_1	MU_2	MU_3	MU_4	MU_5	MU_6	MU_7	MU_8	MU_9	MU_10	MU_11	MU_12	MU_13	MU_14	MU_15	MU_16	MU_17	MU_18	MU_19	MU_20	MU_21	MU_22	MU_23	MU_24	MU_25	MU_26
0.14	0.923271676405633	0.161845249030568	0.152713027461812	0.000538948273883579	-7.98029254027965e-07	-3.00082233033874e-05	-7.27213355412701e-06	-3.21749868391002e-05	-3.21391302854388e-05	0.164932036896516	-1.17114824348461e-05	-3.06773823875131e-05	-4.35132042022499e-06	-4.31739927472713e-06	-8.28128625826508e-16	-3.99834824789275e-06	-8.24681436178796e-09	-2.02613529866913e-15	-3.76893199313897e-06	-4.35132041794242e-06	2.17223994523102e-16	-3.63386601720735e-06	-4.1955239717412e-16	2.53439352557329e-16	-2.89301460946841e-16	-4.01530996200778e-16
0.15	1.02927490923832	0.197762835832312	0.187729683092349	0.00461483272005147	-4.18544779745761e-06	-2.35180314182753e-05	-1.46304175933233e-05	-2.61189988855778e-05	-2.5161355185466e-05	0.201104610992143	-1.30989121573116e-05	-2.34543908701689e-05	-9.7997323587155e-06	-6.94834557459077e-06	-8.32913532866096e-16	-5.32382008692315e-06	-1.73977638075772e-06	-1.80222291492923e-15	-4.91534480314899e-06	-9.79973235781515e-06	8.17177618122444e-17	-4.76012764293274e-06	1.17642314434123e-16	6.95887535660421e-17	-4.55957117353694e-17	-5.79441633684559e-16
0.16	1.14309541328502	0.236840639034844	0.225996968859121	0.012669071053554	-5.93508529334267e-06	-5.66668692976549e-05	-1.75271156411404e-05	-5.86870220807617e-05	-5.91986110222187e-05	0.24089029356817	-2.68716984025423e-05	-5.78069353387879e-05	-1.37582504615377e-05	-1.46797506348519e-05	-5.48318334078944e-16	-1.43655302193231e-05	-4.35796466753752e-06	-2.40434595800073e-15	-1.38813887451816e-05	-1.37582504614731e-05	6.80630834173591e-16	-1.35671017317202e-05	7.58495145112129e-17	-1.07695044347241e-16	-1.44029328271513e-16	-3.25703573777208e-16
0.17	1.26421435441798	0.278925511073618	0.26722391098622	0.0246038945215316	-1.46412959736633e-05	-2.80308824155087e-05	-3.1147822395566e-05	-3.62571888122072e-05	-3.31975134807527e-05	0.286854903891247	-2.48831585718564e-05	-2.78048642768162e-05	-2.27940533300363e-05	-1.68309344262579e-05	-1.48560741809477e-07	-1.37823826663052e-05	-8.48699046330101e-06	-1.91765492149012e-07	-1.31838349494934e-05	-2.27940533291273e-05	7.73630138047248e-18	-1.30102428685333e-05	-3.24850746153811e-16	1.67325343174405e-16	1.32446408456915e-16	-2.8126700853368e-16
0.18	1.39221445496706	0.324112377587676	0.312247537466344	0.0403970318378156	-1.48971164354832e-05	-0.000113070504203265	-3.13692027069937e-05	-4.84031632021164e-05	-6.79879771818126e-05	0.339665196788832	-5.06573878037895e-05	-0.000109920875674585	-2.76839831066665e-05	-3.1534695926157e-05	-3.14112762589166e-06	-3.19287839539902e-05	-1.42538663820142e-05	-3.30934010085359e-06	-3.116445487908e-05	-2.76839831058821e-05	-4.67814048469126e-17	-3.0596260296093e-05	-3.94343274489671e-16	4.87799496700416e-17	-7.50560689701569e-17	-3.9082732422155e-16
0.19	1.52652013216897	0.374861147249513	0.363587858103785	0.0599740683190338	-3.21774547288991e-05	0.00110487098276749	-5.39897741593777e-05	0.00205041486053593	0.00187119085829444	0.39898544570288	-3.28583478586051e-05	0.00124094164810004	-4.23783251735887e-05	-3.0061424126166e-05	-4.45762960556319e-06	-2.43509299353106e-05	-2.01083553339767e-05	-4.52806062987553e-06	-2.35517635937028e-05	-4.23783251735031e-05	2.44579418191645e-16	-2.34523502235364e-05	-6.94620281426224e-17	-3.09833928964891e-17	1.92829419571817e-18	-4.38060918816527e-16
0.2	1.6666931914097	0.43212899623886	0.421402074945858	0.0832626786235798	-2.62301142007181e-05	0.00613202371261906	-5.32679933011795e-05	0.00816973145292268	0.00781111426422825	0.464658828705851	-0.000108285758503088	0.00645258172090548	-4.17972966480356e-05	-5.5330283503229e-05	-1.23350655688031e-05	-5.9377985852788e-05	-2.961748550022e-05	-1.27704002035296e-05	-5.8593413847416e-05	-4.17972966472651e-05	4.06808386053858e-16	-5.77160313693e-05	8.10837512942255e-17	-6.29505491006231e-17	-1.4307410958921e-16	-3.44978316931685e-16
0.21	1.81214501101245	0.495533877287129	0.485455466759831	0.110172482659911	-5.85739478334446e-05	0.0150631190563618	6.34414424835189e-05	0.0181411041049551	0.0176079317623325	0.536361731548675	0.000688921863039922	0.0155559582917993	-8.70120869067567e-05	-4.89318933829572e-05	-1.29434112714966e-05	-3.06749692238074e-05	-3.66204272259605e-05	-1.29030947789049e-05	-2.81539105751996e-05	-8.70120869056848e-05	2.30579933962763e-18	-2.78574348034119e-05	1.63883552694298e-16	-2.71232923146362e-17	-4.1165417106856e-17	-2.84999320783458e-16
0.22	1.96463335119812	0.564907302118201	0.555470408550172	0.140588606418933	-3.66971687039048e-05	0.0279025063604794	0.00278167332312355	0.0320307022614532	0.0313236110350609	0.613877875815596	0.00505502319721593	0.0285714429594423	0.000357018703796187	3.39668549888087e-05	-2.81410482503521e-05	-8.50229629819782e-05	-4.81783867761108e-05	-2.9022076047117e-05	-0.000104910668903508	0.000357018703796729	3.61722363407062e-16	-0.000110341710767663	-1.02427154635492e-16	-5.46469146990208e-17	-5.1123159710806e-17	-3.3309385170312e-16
0.23	2.12524029987612	0.639926529774758	0.631215806581326	0.174407409920076	-4.60003477659752e-05	0.0445667564381658	0.00954962594883631	0.0497154684696313	0.0488380942444828	0.69681675012986	0.0133755935674757	0.0454056089591544	0.00401983358651949	0.00261681282700195	-2.42222167216726e-05	0.00168225524594773	-6.98992048786937e-05	-2.38127866294147e-05	0.0013690851188635	0.00401983358651961	2.29841926741355e-16	0.00122542320275963	-1.76186689587455e-16	2.15887382304709e-16	-3.3010534931931e-17	-2.10560426110465e-16
0.24	2.29320861563909	0.720324311366579	0.712297886035637	0.211467297335757	0.00207086071368643	0.0650125769711896	0.0201647787606325	0.0711701184256094	0.0701253793961082	0.784970772075212	0.0255861755571245	0.0660203104778038	0.011692700003985	0.00924834471994506	-5.324603804224e-05	0.00742152090765334	0.000191221113233939	-5.49418658365351e-05	0.00674392696559298	0.0116927000039853	-1.41777834508182e-17	0.00641656209108082	-9.56796689069306e-17	-1.16630029375858e-16	-1.93712205499801e-16	-1.62114788985755e-16
0.25	2.46791277743641	0.805774684645614	0.799111393192648	0.251671622803063	0.0082086600300978	0.0891453975631562	0.0346861969881254	0.0962800765109211	0.0950742387953047	0.87781923379882	0.0416466297825619	0.0903158415963052	0.0232328884046583	0.0197265557955185	-3.04527980895093e-05	0.0170248985246325	0.00338545436766337	-2.91230005100455e-05	0.0160007113513454	0.023232888404659	6.83833808353945e-16	0.0155007159709539	5.673154526728e-17	3.81251171144313e-16	1.99866644947227e-16	-2.59845589622961e-16
0.26	2.64870798785766	0.895913158237238	0.894054900382132	0.294755881944799	0.0181966190911373	0.116878036506444	0.0529942102408843	0.124964478722486	0.123602815803542	0.976740771590227	0.0614902753683703	0.118204806973241	0.0386506517524173	0.0341162710907267	-0.000112373841965887	0.0305470116526535	0.0106179018595652	-0.000113782994934839	0.029172610128622	0.0386506517524179	1.41710704053804e-16	0.0284968663954394	3.09236222568821e-16	3.6265118417011e-16	5.4009830962166e-16	-1.07277209382801e-16
0.27	2.8347375282933	0.990815198692582	0.997362986642285	0.341315001308441	0.0321019765585302	0.148094682148811	0.0750544356132928	0.1570984048052	0.15558601239068	1.08362889227909	0.0850394133712931	0.149575109339156	0.0578509283243636	0.0522933344488864	0.000832689479446723	0.047872336451065	0.0217044710073627	0.00095010330644573	0.04615780228844	0.0578509283243646	-9.78538622427311e-17	0.0453120971082102	-2.12008782604964e-16	-2.48763894414667e-16	-6.47857230521383e-17	-1.99989401698177e-16
0.28	3.02693132569642	1.09282961445339	1.10855953178101	0.393900462057386	0.0497988558062227	0.1826742456007	0.100757840208178	0.192561204570625	0.190905385798707	1.19803973294377	0.112198325836348	0.184297179616815	0.0807802992673695	0.07422969687191	0.00544726313806331	0.0689732091257273	0.0366854178388925	0.00575066136135054	0.0669223091395967	0.0807802992673708	2.92188392251368e-16	0.0659079749017492	-3.19743133269986e-16	-1.27244221473031e-16	4.67170622830433e-17	-3.70617869577026e-16
0.29	3.22687105187656	1.20245753108295	1.22722943845864	0.452876933960139	0.0712683619563814	0.220481550477464	0.130014131545044	0.231211489347575	0.229416040879344	1.31959068567924	0.14286516914896	0.222249350440768	0.107333900069123	0.099811175186147	0.0139965217626643	0.0937408774894572	0.0554502371783789	0.0144715315533798	0.0913636574855687	0.107333900069124	-1.01720143703659e-16	0.0901859895658027	-2.8632124654899e-16	4.54837480554903e-17	9.06579906257367e-17	-2.40849468419474e-16
0.3	3.4337871353663	1.31914458253511	1.35289971619362	0.517939723096983	0.0963859149485213	0.261362064474321	0.162705772502738	0.272893688390956	0.270970352354	1.44776384423024	0.176910303270602	0.26325423535936	0.137416389398005	0.128953973275191	0.0264434837226323	0.122093072579069	0.077958157657871	0.0270953376314731	0.11939767234114	0.137416389398006	2.83743365237387e-16	0.118060508707355	-4.99879712852122e-16	1.12216356796583e-18	2.05831234457387e-16	-2.21223447859498e-16
0.31	3.64688486278353	1.44248393250615	1.48506127535677	0.588865543902886	0.1250878367187	0.305161773608164	0.198696928822351	0.317446985119177	0.315396656713722	1.58206230326305	0.21421270773053	0.307190925295095	0.170902657715947	0.161532645855362	0.0427304106593667	0.153908811734293	0.104098392033724	0.0435521415818295	0.150906625152815	0.170902657715948	1.98353477773316e-16	0.149415725059463	-2.87835534985055e-16	1.95557302967631e-16	1.41134992625593e-16	-3.67879301915655e-16
0.32	3.86535230911172	1.57196332740201	1.62322032457303	0.665349812052523	0.157223830894273	0.351693743660589	0.237863393881808	0.364691040447943	0.362529337828381	1.72197050524211	0.254602203811684	0.35382194362181	0.207663838636839	0.19742371182658	0.0627998654249072	0.189066623528689	0.133781295691814	0.0637910500248273	0.185769084668152	0.207663838636841	7.57125520866198e-17	0.184130074910624	-2.04146465804266e-16	1.86546062441659e-16	-1.15808052043197e-16	-2.76790980762133e-16
0.33	4.08820816978019	1.707076136272	1.7667814189873	0.74711390070044	0.19270237786709	0.400797240730473	0.279997197089012	0.414429886506778	0.412168168479526	1.86689415222093	0.29795303952847	0.403061089660419	0.247552927013035	0.23648335860387	0.0865688269632901	0.227426470927915	0.166881994127334	0.0877237511740278	0.223846856976014	0.247552927013036	-1.36058921380851e-16	0.222066352005762	-3.87685295844977e-16	-2.15740943155369e-16	-3.3248973953984e-17	-2.24973141214291e-16
0.34	4.31563662633164	1.84730905561716	1.91526526563465	0.833810743672448	0.231534256584795	0.452245843361822	0.325432967851016	0.466779268208997	0.464143712313178	2.0163470809457	0.344044143042534	0.454609986530003	0.290412467024962	0.27855602334086	0.113945369685524	0.268836206482823	0.203274368966719	0.115260588224999	0.264988645875091	0.290412467024963	3.66601939742159e-16	0.263073673585404	-4.60772257057752e-16	-6.14049344812583e-18	9.47557619631231e-17	-7.77877848629618e-17
0.35	4.54940555531488	1.99204004062942	2.06792586972633	0.925133131031878	0.276115589080878	0.505876464699872	0.376716973587618	0.524194095882364	0.518187429358231	2.16957543240318	0.392764879229556	0.510359574616885	0.336073359553323	0.323474780466646	0.144821194147295	0.313132444088347	0.242812153294656	0.146290871033197	0.30903212885314	0.336073359553325	1.65890884226304e-16	0.306990247166401	-3.58879815236547e-16	1.18264577124881e-16	8.42585994060487e-17	-2.23374115593518e-16
0.36	4.78891955857354	2.14132892436268	2.22540247449513	1.02064489487572	0.327613152771616	0.561589789888033	0.434489592929454	0.587535116568817	0.574630344384027	2.32722383061458	0.443917574500836	0.572061380441456	0.38435384414203	0.371063528757613	0.179072841198368	0.360137199127466	0.285337821960094	0.180691509787613	0.355801988395787	0.384353844142031	-1.61980546757916e-16	0.353641260676316	-7.35778680918672e-16	2.09865552407985e-17	1.67100873209806e-16	-3.48035926723963e-16
0.37	5.03319909832881	2.29735415101002	2.38968698641698	1.12054468854617	0.385650635146846	0.621678962039402	0.498405800212765	0.656402462151826	0.635984052545372	2.49127141505383	0.499647719053351	0.639333093739528	0.435064395357882	0.421129790493033	0.216566849614993	0.409666992072842	0.330684623397003	0.218327955957194	0.405115008933118	0.43506480433776	1.77014270113822e-16	0.402843962908248	-1.26002074125471e-16	8.2563089757116e-17	4.28880183283958e-16	-1.59784646345576e-16
0.38	5.28131432362219	2.46014636590326	2.5603069579601	1.22717079518073	0.450099773259576	0.68732274707466	0.568273015837168	0.73060548844676	0.702796740093742	2.66126355770806	0.561407024748073	0.712023165245312	0.488002227457114	0.473487274266545	0.257153486685171	0.461525995354085	0.378670931655549	0.259050179460553	0.456776526899737	0.48800603852253	-4.04505832215181e-16	0.454404127201755	-6.04764726189484e-16	-1.88307843844757e-17	3.32538252533477e-17	-3.64397733019627e-16
0.39	5.53239118775833	2.62901874166601	2.73664726763437	1.34086757660027	0.520640698332567	0.758086932809482	0.643779623770722	0.809799035179372	0.774699330770457	2.83656277431567	0.628779662427603	0.789761970402019	0.542963768216576	0.527910319097724	0.300670013520485	0.515508960954641	0.429111753344489	0.302697505381547	0.510582761899418	0.542968733411777	-2.29858977205887e-16	0.5081183718935	-5.32166441476673e-16	-6.90769887844131e-17	1.94713614839715e-16	-1.88893270423312e-16
0.4	5.78790567125227	2.80327529546782	2.91792753549472	1.4610830346605	0.59704045382656	0.833789495834913	0.724649537380495	0.893705447346002	0.85145183386632	3.01642808227144	0.701604427510784	0.872308867588793	0.599721063178977	0.584213494659766	0.346947983609735	0.571404398372496	0.481799359527542	0.349096964863216	0.56632044826943	0.599735030612405	-1.06755917664726e-16	0.563773796578335	-8.99956811891826e-16	2.3366806614543e-16	4.67432315430139e-16	-2.14245257916641e-16
0.41	6.04832332787829	2.98230476442308	3.10353376590645	1.58738447248841	0.678961016116048	0.914073494439829	0.810545246071399	0.981965197145255	0.932734828762318	3.20020101376547	0.779530087016634	0.959273070065297	0.658067477316794	0.642128713517221	0.395797469742818	0.628986368202651	0.536538641308517	0.398065312683981	0.623769489830028	0.65808077538529	-4.46155738574467e-16	0.621150629661879	-1.24745047686019e-15	-1.65810165153347e-16	3.29325251183238e-16	-2.06919949292223e-16
0.42	6.31242179365057	3.16528741296528	3.29265561824495	1.71926136802837	0.766112321275399	0.998654076660591	0.901143572312684	1.07425630261168	1.01822302365609	3.3870939006977	0.862284985210004	1.05039074872381	0.717745202705012	0.701491652972246	0.447038138436793	0.688037077848687	0.593093942222323	0.449410002500007	0.682703993664634	0.717776548925548	-3.70456426224693e-17	0.680023262155414	-8.64287229931653e-16	-2.56914463483873e-16	1.08903587004721e-16	-2.47880297392517e-16
0.43	6.57929463176661	3.35343787462972	3.48672232237786	1.85618555336901	0.858116357037627	1.08718857122495	0.996072450878	1.17018822577279	1.10760738162631	3.57645563903324	0.949531093030111	1.14517171741916	0.778563141181936	0.762094129588308	0.500449451246182	0.748312539175202	0.651273519492457	0.502928411480505	0.74289136047185	0.778586744516144	-1.93350276862112e-16	0.74015933917125	-5.3330426729336e-16	-1.34777246294186e-16	2.93598714395417e-16	-3.16072982681501e-16
0.44	6.84777833129153	3.54814768089531	3.68686227214411	1.99764767937292	0.954657267283736	1.17931619587816	1.09497504479938	1.26941523639389	1.2004796337199	3.76748713425919	1.04091422917542	1.24410523541023	0.84021286715083	0.826092554279497	0.555848806317533	0.80957642976266	0.710799330456477	0.558409423582017	0.80409425240441	0.840271583718056	-2.66272979517215e-16	0.80132172397418	-7.93675781993067e-16	-4.60976077336504e-16	1.83979785528514e-16	-1.93237156791393e-16
0.45	7.11691618510022	3.74850729099253	3.89209799281493	2.14302412214898	1.05525763764815	1.2747038089014	1.19743258973132	1.37149498047357	1.29656284469885	3.96163754220575	1.13610315570685	1.34951754081949	0.902556745294891	0.894832813671325	0.612972061892182	0.871848994112602	0.771513257922945	0.615632086502878	0.866068734593283	0.902585176310136	-2.64520384168349e-16	0.86326664150554	-9.73439724357607e-16	-2.95886827466383e-16	-1.50436474512789e-16	-3.70284562717442e-16
0.46	7.38550052581207	3.95387212082233	4.10177885864486	2.29184322860523	1.16020218831345	1.37291579550283	1.30307835062333	1.47609715336141	1.39536834171354	4.15999694437472	1.23466136266972	1.46148567560071	0.9651813665372	0.967871469730127	0.671666880666806	0.937522016799272	0.833029084026451	0.674372436100509	0.928572511966635	0.965283944929349	-9.44851602338553e-16	0.925750373967933	-1.16022727920709e-15	-1.64375637334565e-16	-3.37278293118128e-17	-2.08334880088151e-16
0.47	7.65398772803798	4.16330426806347	4.31493748718384	2.44338937848061	1.27181695705778	1.47366781696348	1.4114414524454	1.58267623549954	1.49856577905776	4.36158278836897	1.33630427917937	1.57951553773795	1.0295386914545	1.04502678338006	0.731564610290107	1.00749559203688	0.89616544914649	0.73439679654782	0.991358325816804	1.02811981261989	-5.88780277536139e-16	0.988526012608438	-1.13270471650205e-15	-4.4622120148443e-16	-2.10568645960882e-16	-1.43399279113665e-16
0.48	7.92383197727516	4.37611438516621	4.53088463284282	2.59902473115745	1.39031339950096	1.57638723479944	1.52217824444141	1.69176836768155	1.60775200740882	4.56575698610765	1.44049291422984	1.70316152301514	1.09770013346963	1.12592745022698	0.793394734725305	1.08133498975436	0.963344611656163	0.795468971668195	1.05417895058308	1.09084542954917	-7.06002895554262e-17	1.05134685525333	-7.15684273031535e-16	-2.66773374043084e-16	1.15829211368987e-16	-2.46887604305292e-16
0.49	8.19387961341371	4.59127031202828	4.74855839964215	2.7602447916905	1.51513994838044	1.68230042111766	1.63469663081091	1.80565737741058	1.72237654748577	4.77173952246906	1.54882529692288	1.83192003061983	1.16937786815523	1.21029613313387	0.859611497214218	1.15883384779819	1.03463153378528	0.857347021431156	1.11678301841029	1.15321190089339	-2.85939445269694e-16	1.11396158103242	-7.33621653235817e-16	-2.19593100671004e-17	3.7575718528147e-16	-1.75612148287134e-16
0.5	8.46514490239182	4.80931781069864	4.96864695810283	2.92628162603306	1.64583663708863	1.79335577502933	1.749688046142	1.92426817578475	1.84207484260001	4.98127587411085	1.66292111211337	1.96529368980303	1.24436774498127	1.29777172255545	0.930356262646158	1.23963270791004	1.1097296810452	0.919784930985287	1.17892552809775	1.21497299873267	-3.9080272878089e-16	1.17612771021057	-7.55237197023524e-16	-1.96984430750632e-16	1.86126899542718e-16	-2.13640896285186e-16
0.51	8.73855744957099	5.0319442973903	5.19271609124908	3.09662236468775	1.78187660079621	1.90914689785162	1.86935849848317	2.04714690044111	1.96633101280189	5.19492648139705	1.78225817799497	2.10274558690476	1.3223144506169	1.38802749655095	1.00531816419803	1.32344842765028	1.18834219124	0.982541331071418	1.24035879527677	1.27588587489854	-1.30067270891511e-16	1.23759207077183	-8.68953304273845e-16	-8.67383948106794e-17	2.64079250930127e-16	-3.51578923366117e-16
0.52	9.01296156967673	5.25834417088998	5.41994806970673	3.27046291316041	1.9227225811217	2.02925672126244	1.99348123721826	2.1737484670524	2.09466286907633	5.41171723700119	1.90640369915797	2.24374925414563	1.40295935726024	1.48069487527732	1.08420798103991	1.40992785793204	1.2701615380119	1.04536077139849	1.30084509030194	1.33571008304896	1.52437653959303e-16	1.29812620793281	-8.10941818980516e-16	2.95194598498619e-17	3.95642216809966e-17	-2.47546007185366e-16
0.53	9.28734448456125	5.48774919090547	5.64949453252422	3.44726320577115	2.0678326173221	2.15320651598098	2.12161083214716	2.3036766217616	2.22659478217943	5.63084545961049	2.03490269832414	2.38772731265248	1.48593944857914	1.57541701046326	1.166714988091	1.49874438935851	1.35486389147175	1.10800830727381	1.36013965987238	1.39421009273772	-2.23771962456871e-16	1.35747195682453	-1.02278313050004e-15	-1.30015915002488e-16	-7.92431702737432e-17	-2.84417997961715e-16
0.54	9.56055965370089	5.71904914920212	5.8804054267189	3.62616650597395	2.21659818946073	2.28046815757105	2.25315708444564	2.43627023965794	2.36150103971502	5.85144318390768	2.16710640263923	2.53413590616804	1.57097290469346	1.67180798325706	1.25250489957778	1.58953498248225	1.4421112558196	1.17021636159626	1.41801461559808	1.45115193356038	2.51009869243266e-17	1.4154088038646	-1.00099135353846e-15	-1.87000259077571e-17	1.79272847718151e-16	-2.97190144360241e-16
0.55	9.8318458350256	5.9525228776937	6.11179218942073	3.80853003008592	2.36849073250335	2.4106231954158	2.38772179882905	2.5729258090959	2.499646340226	6.07255560405408	2.30377468120169	2.68235659312346	1.65766391927226	1.76949912689222	1.34125390449053	1.68194983929924	1.53156369934736	1.23175489797489	1.47423059230747	1.50631392624336	-2.35451389302647e-16	1.47191385032202	-6.82975037220442e-16	-1.79121868839803e-16	4.57132984481881e-17	-2.87056955018622e-16
0.56	10.1027771025246	6.18986772443283	6.34273122768272	3.9956504575083	2.52279819833463	2.54306012956137	2.52461275946323	2.71525054420708	2.64320918283124	6.29421930865738	2.44693611386759	2.83187572411833	1.7457644486245	1.86809147147706	1.43259020772052	1.77562011798155	1.62286584481523	1.29259988798912	1.52858930562232	1.55947686298822	-2.51661659100061e-16	1.52935474242244	-7.19961979490025e-16	-1.28113401153499e-16	2.22805738843411e-16	-2.61725492952193e-16
0.57	10.3733890651493	6.43041971962551	6.5725550652564	4.18668397748991	2.67974591128548	2.67933396458678	2.66514441199359	2.8625924139702	2.79218750264348	6.51828133311551	2.59624337692672	2.98196396009706	1.8347606611636	1.96721531709409	1.52618841681511	1.87017743066179	1.71565942771818	1.35511727694908	1.58081656940474	1.6104324051323	-4.59211258817712e-16	1.58876524704184	-1.31459115582168e-15	-3.86264391092583e-16	-1.74465342433532e-16	-2.47290594118722e-16
0.58	10.6425211688326	6.67322625784071	6.80297579361688	4.3809568171266	2.8414537574257	2.8208935443118	2.8109596273242	3.01446274274008	2.94589802389185	6.74427734365053	2.75106638463456	3.13301721669425	1.92554014184939	2.06644957657977	1.6216238226166	1.96524436753115	1.80957157894538	1.42028924243308	1.63123955321915	1.65897786928788	-4.12804798259847e-16	1.64974173503208	-1.04695077502399e-15	-1.33007842102806e-16	-2.03230269128031e-16	-3.25792272890298e-16
0.59	10.9090445491031	6.91731002196713	7.03426658560127	4.5776610043536	3.00775569932863	2.96703972289162	2.96141881755653	3.17019660513222	3.10380628549367	6.97126348793638	2.91086501906149	3.28713379448069	2.02034709061291	2.16544859964294	1.71859730202432	2.06044720194998	1.90423663831908	1.48769316255055	1.68239049981884	1.7049216204461	-1.30669435068455e-16	1.71213656448812	-1.17109757053903e-15	-6.25794096615251e-16	2.20023432476968e-16	-4.002165970433e-16
0.6	11.1730210786221	7.16173145983946	7.26538573822797	4.77600235583781	3.17798841898812	3.11731195265009	3.1160093353064	3.32922295132477	3.26517729291547	7.19838542781729	3.07493914877897	3.44408394309482	2.11901263471669	2.2637263831479	1.81669206570925	2.15540932395941	1.99927255819436	1.55715545512926	1.73487395059707	1.74808300515016	3.57371984977656e-17	1.77564674921648	-1.23066521150664e-15	6.89210357266156e-17	1.95730352276711e-16	-2.87851134259503e-16
0.61	11.4360853636012	7.4055027187388	7.49546306741895	4.97568905331815	3.35143096996142	3.27103178044406	3.27407765536156	3.49088710635382	3.43010339414685	7.42469181816061	3.24482914071395	3.60323233348246	2.2211736817574	2.36161096143946	1.91780123909755	2.24975874613676	2.0943211019532	1.62834543000314	1.78837026773416	1.78829162402207	-5.0034009544366e-16	1.84005890500725	-1.13429447561394e-15	-6.22451456324215e-07	-3.1641503234486e-16	-4.58382339615007e-16
0.62	11.6974181097826	7.64769710360195	7.72361313300877	5.17864933114972	3.52749709010838	3.42766579964341	3.43501178712114	3.65457001209833	3.60066211533285	7.64937834914266	3.42172208281467	3.7639390271128	2.32638844483307	2.46145676108016	2.02328392746984	2.34312084011636	2.18898098228563	1.70101948434225	1.84272510125422	1.82538975651801	-3.28940419459127e-16	1.90509569939573	-1.53399343104321e-15	-4.05558503805861e-06	-6.65671316590883e-09	-6.05775951434987e-16
0.63	11.9560144339842	7.88727101459782	7.94882084272183	5.3849498627839	3.70531974930303	3.58651615096339	3.59818798542602	3.81958812412349	3.77680281910613	7.87138245268208	3.60479763344436	3.92558663071403	2.43428299021927	2.56348124663382	2.13254999078645	2.43512592200381	2.28291573736124	1.77486310346594	1.8976863852413	1.85922540517307	-9.01464125926857e-08	1.97050877251247	-4.73456986278826e-07	-5.48558684319394e-06	-1.68035824111391e-06	-4.54184315249559e-16
0.64	12.2108072965309	8.1240251007638	8.17154199350849	5.59360529684627	3.8858689968386	3.7470519894475	3.76291629149809	3.98566536481182	3.95774286719198	8.09090066301882	3.79338634037842	4.08750520041423	2.54437442682232	2.66720836915028	2.24528593092586	2.52541010581295	2.37569419621103	1.84960364076191	1.95306069692527	1.88967108559626	-2.82630716117891e-06	2.03603886916204	-3.90404810670524e-06	-1.44900274883553e-05	-4.3607737626124e-06	-3.20591758831054e-16
0.65	12.4608647890772	8.35984615493738	8.3935128578852	5.80394800295502	4.07078496449718	3.90848696390102	3.92864038919375	4.15484563815201	4.14282087097516	8.3097004879105	3.98677304599655	4.2491071275399	2.65632062157174	2.77225992245049	2.36097034649716	2.61362669011058	2.46705233524497	1.92493542185193	2.00861510832075	1.91659970475339	-4.38112622789484e-06	2.10142333372121	-5.12408928194623e-06	-1.41007081647811e-05	-8.34273230183679e-06	-3.92364411298879e-16
0.66	12.7050758446348	8.59418939615916	8.61384888496503	6.01497139652506	4.25932355226907	4.07116307713749	4.09455325429194	4.32744341798519	4.3312595143908	8.52733676334032	4.18406986997403	4.40979983930204	2.76951243629351	2.87820672622364	2.47920101937845	2.69939104399364	2.55645568836668	2.00056785265664	2.06413845434508	1.93991427904769	-1.14834253423385e-05	2.16641435924306	-1.41667508038483e-05	-3.20485430236975e-05	-1.4301320047377e-05	-4.41875547590665e-16
0.67	12.9438995892642	8.82742077182816	8.83370540913091	6.22772802496294	4.45082742249866	4.23712178420682	4.26174039902709	4.50267391779284	4.52236896897294	8.74283291182362	4.38595941691446	4.57133729753621	2.88453655797418	2.98463431677466	2.59946839981445	2.7827966042645	2.64505043547599	2.07619750868085	2.1194090153097	1.9595109746559	-1.31363793203652e-05	2.23073657275904	-1.34906583137889e-05	-2.47524983311225e-05	-1.97359598629149e-05	-4.82711089247518e-16
0.68	13.1789627154406	9.06119750291611	9.05426069372733	6.44355865500419	4.64446120505579	4.40612557036542	4.43183748693259	4.67985278397661	4.71529042020294	8.9554756449635	4.59413182263752	4.73468515154703	3.00356410536551	3.09112533654818	2.72133582014924	2.86622362556738	2.73494691680266	2.15152558280908	2.17420424425683	1.97532747164482	-2.64302644091742e-05	2.29416095807237	-3.16652632985316e-05	-5.93346667200294e-05	-2.98459876949062e-05	-3.46706815571687e-16
0.69	13.4092222496383	9.29469183731262	9.27454156889718	6.66152269525687	4.83952438559156	4.57745324998863	4.60411739559285	4.85833914706021	4.91004874677776	9.16422708592813	4.80781435045021	4.89900110779697	3.12661112120213	3.19724713756789	2.84426032499574	2.9502690583388	2.82586336246542	2.22625588074634	2.228317281966	1.98727859891496	-2.52435577946901e-05	2.35639961915745	-2.38935866830612e-05	-3.22048597531123e-05	-3.59686486173316e-05	-4.4111654532856e-16
0.7	13.6353022518973	9.5270758680593	9.49379279678758	6.88088045770469	5.03538114381411	4.75047535368276	4.77801521446148	5.0373280579533	5.10864717235541	9.37016531813549	5.02624534253543	5.06378264740294	3.2530330850062	3.30260870345243	2.9682628233368	3.03447011887489	2.91749212879561	2.30009344616096	2.28151776661422	1.99535638114549	-4.97454520875578e-05	2.41727055399203	-5.91729612559378e-05	-7.53898337491084e-05	-4.90095315499758e-05	-3.84995868337176e-16
